id,customer_id,customer_name,service_type,number_of_people,booking_date,travel_start_date,travel_end_date,duration_in_hours,destination_id,total_cost,cost_per_person
5070,8625,Ryan Day,h17,6,5/12/2024,5/15/2024,5/17/2024,58,23,14964,2494
5071,2187,Kenneth Anderson,h33,1,2/12/2024,2/18/2024,2/19/2024,35,4,560,560
5072,4203,Kristen Lee,p22,7,2/10/2024,7/27/2024,8/6/2024,240,23,22676.64,3239.52
5073,5555,Dr. Kristy Valdez,Train,1,6/6/2024,7/29/2024,7/31/2024,48,9,1888.5,1888.5
5074,1340,Gary Douglas,h5,2,3/29/2024,4/5/2024,4/7/2024,57,28,1938,969
5075,9311,Anna Smith,p9,1,2/24/2024,7/19/2024,7/21/2024,48,3,933.9,933.9
5076,5772,Scott Thomas,h56,7,1/2/2024,1/5/2024,1/12/2024,176,23,35728,5104
5077,5613,Shane Cox,p2,8,6/18/2024,9/1/2024,9/4/2024,72,2,6484.16,810.52
5078,7590,Crystal Cruz,Train,1,6/6/2024,7/24/2024,7/24/2024,7,13,991.81,991.81
5079,4320,Randall Miller,h36,7,2/4/2024,2/9/2024,2/10/2024,28,15,7252,1036
5080,9021,Donna Hawkins,h21,1,6/22/2024,6/25/2024,6/28/2024,78,3,1638,1638
5081,6020,Diane Martin,Flight,7,3/25/2024,4/12/2024,4/12/2024,3,13,1771.02,253.0028571
5082,4665,Brian Moreno,p23,7,6/14/2024,11/19/2024,11/22/2024,72,5,4336.92,619.56
5083,8447,Erik Guzman,h54,1,6/13/2024,6/20/2024,6/23/2024,84,7,2688,2688
5084,3641,Casey Cohen,p28,1,6/13/2024,9/9/2024,9/17/2024,192,7,3904.03,3904.03
5085,1195,Jennifer Mcfarland,p23,1,6/28/2024,10/1/2024,10/4/2024,72,5,619.56,619.56
5086,5966,James Hurley,h6,3,2/11/2024,2/14/2024,2/16/2024,56,25,7056,2352
5087,7669,Mrs. Heather Wood,p2,2,2/18/2024,6/9/2024,6/12/2024,72,2,1621.04,810.52
5088,9313,Christopher Parker,p22,1,6/20/2024,8/28/2024,9/7/2024,240,23,3239.52,3239.52
5089,3226,Mrs. Jacqueline Paul,Flight,1,6/18/2024,7/4/2024,7/4/2024,1,16,538.17,538.17
5090,4210,Laura Aguilar,Train,8,5/11/2024,6/30/2024,7/2/2024,63,6,1348.78,168.5975
5091,2949,Jason Jones,h36,5,4/21/2024,4/30/2024,5/1/2024,31,15,5735,1147
5092,9371,Lindsay Roman,p26,8,4/10/2024,7/17/2024,7/26/2024,216,9,34158.24,4269.78
5093,6990,Susan Martin,h5,2,5/19/2024,5/28/2024,6/3/2024,148,28,5032,2516
5094,4879,Kevin Fernandez,Flight,4,1/2/2024,1/18/2024,1/18/2024,2,7,1294.4,323.6
5095,7409,Cynthia Hobbs,p20,1,6/20/2024,11/17/2024,11/23/2024,144,11,2104.8,2104.8
5096,8577,Derek Miller,Train,1,6/17/2024,8/6/2024,8/7/2024,26,16,1403.29,1403.29
5097,8244,Nicole Parker,p17,1,3/22/2024,8/21/2024,8/29/2024,192,29,4956.67,4956.67
5098,2863,Lori Tucker,p11,6,1/28/2024,7/14/2024,7/21/2024,168,24,27829.62,4638.27
5099,9782,James Miller,Train,8,5/21/2024,7/15/2024,7/16/2024,32,6,1746.49,218.31125
5100,1276,Stephen Bishop,p13,1,2/16/2024,5/8/2024,5/12/2024,96,8,2689.31,2689.31
5101,7296,Brian Vasquez,p2,1,4/1/2024,9/1/2024,9/4/2024,72,2,810.52,810.52
5102,7768,Bradley Kennedy,Train,4,5/17/2024,7/12/2024,7/13/2024,38,18,1118.15,279.5375
5103,8597,Tiffany Woodard,Train,3,5/28/2024,7/15/2024,7/16/2024,24,10,342.94,114.3133333
5104,6318,Melissa Armstrong,Train,5,4/3/2024,5/26/2024,5/28/2024,70,20,464.64,92.928
5105,6283,Adam Ross,Flight,1,5/18/2024,6/5/2024,6/5/2024,3,30,1598.36,1598.36
5106,2409,Robin Farmer,h54,1,6/25/2024,7/1/2024,7/8/2024,172,7,5504,5504
5107,3177,Maria Turner,p28,1,3/14/2024,8/23/2024,8/31/2024,192,7,3904.03,3904.03
5108,7556,Victoria Vargas,Flight,6,4/19/2024,5/6/2024,5/6/2024,2,9,227.33,37.88833333
5109,7769,Lori Schneider,h32,2,4/6/2024,4/11/2024,4/17/2024,150,12,9900,4950
5110,1902,Jason Miller,Train,1,6/18/2024,7/21/2024,7/22/2024,26,28,1022.25,1022.25
5111,4431,Leroy Richards,p3,7,1/20/2024,7/4/2024,7/11/2024,168,11,18849.04,2692.72
5112,5973,Heather Medina,Flight,3,5/25/2024,6/9/2024,6/9/2024,4,7,686.2,228.7333333
5113,9364,Lisa Morris,p19,1,6/30/2024,9/16/2024,9/25/2024,216,30,4766.38,4766.38
5114,7726,Lauren Steele,Flight,3,1/19/2024,2/4/2024,2/4/2024,4,26,125.08,41.69333333
5115,1593,David Moran,p13,1,4/17/2024,7/25/2024,7/29/2024,96,8,2689.31,2689.31
5116,2888,Crystal Miller,Flight,2,2/7/2024,2/23/2024,2/23/2024,8,6,1239.82,619.91
5117,5822,Erika Dixon,Train,1,5/26/2024,7/11/2024,7/13/2024,63,10,1599.96,1599.96
5118,6527,Shirley Mcdaniel,h1,1,6/12/2024,6/16/2024,6/23/2024,174,6,2262,2262
5119,2581,Jennifer Koch,h2,5,6/21/2024,6/28/2024,7/2/2024,98,24,10780,2156
5120,3024,Karen Wilson,Flight,1,2/24/2024,3/12/2024,3/12/2024,7,15,1537.45,1537.45
5121,4139,Donna Mullins,Train,1,3/24/2024,5/7/2024,5/7/2024,15,28,1286.86,1286.86
5122,7879,Andrew Martinez,Flight,1,6/13/2024,6/29/2024,6/29/2024,9,17,1173.9,1173.9
5123,5175,Elizabeth Adams,Flight,4,6/5/2024,6/21/2024,6/21/2024,4,24,870.13,217.5325
5124,9632,Donald Kennedy,p25,1,3/10/2024,8/30/2024,9/6/2024,168,28,3284.96,3284.96
5125,7930,Hannah Williams,p14,1,1/8/2024,4/12/2024,4/17/2024,120,25,4230.89,4230.89
5126,2372,Derrick Smith,p23,1,6/11/2024,12/3/2024,12/6/2024,72,5,619.56,619.56
5127,9187,Jennifer Cannon,Flight,1,6/26/2024,7/15/2024,7/15/2024,2,26,1603.9,1603.9
5128,6882,John Roberts,h63,4,6/30/2024,7/9/2024,7/15/2024,149,2,29204,7301
5129,2566,Andrew Turner,p3,1,6/27/2024,10/16/2024,10/23/2024,168,11,2692.72,2692.72
5130,5047,Louis Dunlap,Train,6,3/14/2024,4/13/2024,4/14/2024,34,28,379.46,63.24333333
5131,8204,Michael Mccall,h16,1,6/16/2024,6/19/2024,6/23/2024,106,12,1166,1166
5132,7320,James Thompson,h4,4,3/15/2024,3/18/2024,3/23/2024,123,27,21156,5289
5133,1756,Kimberly Caldwell,p18,1,1/20/2024,4/22/2024,4/26/2024,96,28,1659.54,1659.54
5134,2200,Derek Ramsey,Flight,1,2/7/2024,2/25/2024,2/25/2024,8,5,460.91,460.91
5135,3197,James Hudson DVM,h39,7,1/2/2024,1/4/2024,1/11/2024,176,25,14784,2112
5136,8840,Sean Cameron,h44,7,6/13/2024,6/15/2024,6/17/2024,54,6,7560,1080
5137,2648,Jessica Thomas,Train,2,4/20/2024,5/25/2024,5/27/2024,63,19,138.86,69.43
5138,4093,Lori Wilson,h49,1,2/2/2024,2/6/2024,2/12/2024,148,12,2220,2220
5139,3312,Diane Palmer,Flight,6,4/17/2024,5/2/2024,5/2/2024,4,19,427.13,71.18833333
5140,2880,Christopher Jackson,p19,3,6/24/2024,10/22/2024,10/31/2024,216,30,14299.14,4766.38
5141,8750,Angela Huffman,Flight,1,2/28/2024,3/15/2024,3/15/2024,1,11,945.5,945.5
5142,9584,Jason Williams,p26,7,4/16/2024,7/25/2024,8/3/2024,216,9,29888.46,4269.78
5143,9403,Ralph Wolfe,Train,4,4/25/2024,6/9/2024,6/9/2024,16,8,1203.65,300.9125
5144,5856,Rebecca Cook,h52,2,1/4/2024,1/7/2024,1/12/2024,131,12,5502,2751
5145,9144,Michael Walker,h28,1,5/20/2024,5/26/2024,5/28/2024,49,23,1421,1421
5146,3149,Fernando Jacobs,p16,6,4/6/2024,8/13/2024,8/20/2024,168,30,15136.08,2522.68
5147,1832,Mark Fletcher,p26,1,3/15/2024,5/29/2024,6/7/2024,216,9,4269.78,4269.78
5148,3822,Robert Jimenez,Flight,1,1/15/2024,1/30/2024,1/30/2024,1,9,1153.58,1153.58
5149,9456,Brenda Warren,h19,4,2/10/2024,2/15/2024,2/17/2024,57,17,5016,1254
5150,5366,Elizabeth Morrow,h21,1,5/26/2024,6/1/2024,6/7/2024,152,3,3192,3192
5151,7524,Jodi Christensen,h30,1,3/6/2024,3/8/2024,3/13/2024,123,30,6027,6027
5152,3237,Lance Long,Flight,5,1/24/2024,2/13/2024,2/13/2024,11,2,1504.18,300.836
5153,8789,Susan Gill,p16,3,5/9/2024,7/31/2024,8/7/2024,168,30,7568.04,2522.68
5154,1061,Johnny Wise,Flight,1,2/23/2024,3/13/2024,3/13/2024,2,26,264.37,264.37
5155,7954,Brenda Sanchez,h65,5,5/14/2024,5/22/2024,5/24/2024,53,19,12720,2544
5156,5664,Mary Mathews,Train,1,1/7/2024,2/17/2024,2/17/2024,18,1,546.56,546.56
5157,1335,Rebecca Taylor,Train,7,6/20/2024,8/5/2024,8/6/2024,39,19,1766.22,252.3171429
5158,3763,Curtis Duke,h43,1,5/19/2024,5/25/2024,5/27/2024,57,23,2166,2166
5159,5103,Miss Alexis Collins,p14,1,2/9/2024,6/8/2024,6/13/2024,120,25,4230.89,4230.89
5160,4495,Jessica Haley,Train,4,6/18/2024,7/31/2024,8/1/2024,43,19,1341.87,335.4675
5161,1758,Jennifer Becker,p27,2,2/4/2024,4/27/2024,5/3/2024,144,27,7951.14,3975.57
5162,2225,Shelby Anderson,Flight,3,5/27/2024,6/14/2024,6/14/2024,4,21,570.74,190.2466667
5163,3792,Linda Jones,Flight,1,1/24/2024,2/8/2024,2/8/2024,5,24,1380.51,1380.51
5164,5370,Robert Wallace,Train,7,4/19/2024,5/25/2024,5/25/2024,12,16,252.18,36.02571429
5165,1135,Vincent Johnson,p20,1,5/31/2024,9/4/2024,9/10/2024,144,11,2104.8,2104.8
5166,4354,Jack Pennington,Train,1,6/12/2024,7/14/2024,7/16/2024,66,9,420.42,420.42
5167,3229,Leslie Williams,h38,6,6/7/2024,6/11/2024,6/18/2024,169,23,25350,4225
5168,9421,Mr. Nicholas Zuniga,p4,1,5/24/2024,10/4/2024,10/10/2024,144,26,3260.75,3260.75
5169,3816,Madison Smith,Train,1,6/3/2024,7/20/2024,7/21/2024,37,27,1755.44,1755.44
5170,7470,Joshua Petty,h1,1,4/23/2024,4/25/2024,4/28/2024,74,6,962,962
5171,2896,Justin Lopez,p29,1,5/4/2024,7/7/2024,7/12/2024,120,23,826.33,826.33
5172,7306,Trevor Daniels,Flight,8,4/8/2024,4/23/2024,4/23/2024,5,23,730.63,91.32875
5173,3020,Derek George,Train,4,4/26/2024,6/14/2024,6/16/2024,50,23,1882.04,470.51
5174,6106,Kelly Carpenter,p9,1,4/1/2024,6/23/2024,6/25/2024,48,3,933.9,933.9
5175,7695,Rachel Lynch,Flight,6,4/1/2024,4/16/2024,4/16/2024,1,17,1051.95,175.325
5176,6128,Angela Gardner,Train,2,3/30/2024,5/2/2024,5/2/2024,22,3,1047.15,523.575
5177,3137,Brian Lee,p14,1,4/5/2024,9/22/2024,9/27/2024,120,25,4230.89,4230.89
5178,6364,Sean Neal,Train,4,4/6/2024,5/11/2024,5/13/2024,58,11,1143.5,285.875
5179,4306,Michael Sharp,Train,4,4/23/2024,6/9/2024,6/10/2024,41,16,1929.42,482.355
5180,6226,Julia Davis,Train,1,4/21/2024,6/11/2024,6/13/2024,52,6,1348.4,1348.4
5181,5361,Jamie Miller,Flight,1,6/26/2024,7/12/2024,7/12/2024,1,18,553.79,553.79
5182,9278,Julia Henderson,Flight,1,5/13/2024,6/1/2024,6/1/2024,8,22,1408.06,1408.06
5183,6803,Carlos Mata,p29,8,6/10/2024,10/3/2024,10/8/2024,120,23,6610.64,826.33
5184,8500,Kristen Jackson,p7,1,5/22/2024,10/17/2024,10/20/2024,72,24,2162.5,2162.5
5185,9316,Phillip Hill,Train,6,6/27/2024,8/3/2024,8/5/2024,65,30,1361.6,226.9333333
5186,8303,Susan Phelps,Flight,8,5/9/2024,5/28/2024,5/28/2024,2,27,875.1,109.3875
5187,4118,William Taylor,Flight,3,6/2/2024,6/21/2024,6/21/2024,12,21,1507.7,502.5666667
5188,5009,Deanna Smith,Flight,7,4/28/2024,5/18/2024,5/18/2024,2,24,122.89,17.55571429
5189,1826,Alfred Hernandez,p26,1,1/24/2024,4/7/2024,4/16/2024,216,9,4269.78,4269.78
5190,1434,Amy Avila MD,h32,8,3/28/2024,3/31/2024,4/4/2024,106,12,27984,3498
5191,3217,Nancy Wilkinson,h32,6,5/25/2024,5/27/2024,5/28/2024,30,12,5940,990
5192,4531,Jeffrey Dawson,p30,1,1/29/2024,5/15/2024,5/19/2024,96,4,2235.04,2235.04
5193,3989,Charles Hall,Flight,4,2/2/2024,2/17/2024,2/17/2024,3,1,1796.37,449.0925
5194,3614,Daniel Fitzgerald,Flight,6,5/25/2024,6/11/2024,6/11/2024,9,28,1162.29,193.715
5195,1167,Ashley Ball,Train,3,4/6/2024,5/10/2024,5/11/2024,43,2,1053.07,351.0233333
5196,6733,Stacie Charles,Flight,8,3/26/2024,4/12/2024,4/12/2024,9,23,1499.97,187.49625
5197,4823,Robert Wilson,p16,1,3/1/2024,6/17/2024,6/24/2024,168,30,2522.68,2522.68
5198,3807,Kimberly Obrien,h49,1,3/9/2024,3/18/2024,3/25/2024,172,12,2580,2580
5199,2580,Benjamin Meyer,h19,1,1/8/2024,1/18/2024,1/21/2024,84,17,1848,1848
5200,6865,Ryan Macdonald,Train,1,6/19/2024,7/21/2024,7/21/2024,20,28,191.99,191.99
5201,8718,Dustin Hamilton,Train,1,5/1/2024,6/8/2024,6/10/2024,62,17,454.32,454.32
5202,7601,Charlene Lewis,p9,6,4/16/2024,8/18/2024,8/20/2024,48,3,5603.4,933.9
5203,4078,Amanda Williams,h55,1,5/19/2024,5/26/2024,5/27/2024,25,24,250,250
5204,8586,Emily Flores,Flight,1,1/8/2024,1/28/2024,1/28/2024,10,21,1224.61,1224.61
5205,5684,Mary Calhoun,Train,3,4/25/2024,6/4/2024,6/6/2024,71,5,1697.82,565.94
5206,3062,Sharon Douglas,Train,4,2/3/2024,3/22/2024,3/24/2024,60,4,1046.75,261.6875
5207,1774,Ashley Leon,Flight,6,2/18/2024,3/8/2024,3/8/2024,12,6,271.23,45.205
5208,7706,Susan Pope,Train,4,3/6/2024,4/26/2024,4/28/2024,57,17,1685,421.25
5209,7596,Katherine Ross,h25,3,4/19/2024,4/23/2024,4/24/2024,27,12,1944,648
5210,9908,Chad Watkins DDS,Train,1,1/28/2024,3/1/2024,3/1/2024,8,20,1352.03,1352.03
5211,5739,Elizabeth Le,Flight,1,1/15/2024,1/30/2024,1/30/2024,6,15,409.83,409.83
5212,2363,Paul Phillips,Flight,8,5/16/2024,5/31/2024,5/31/2024,10,16,1663.28,207.91
5213,2357,Monica Meadows,p2,1,5/10/2024,7/24/2024,7/27/2024,72,2,810.52,810.52
5214,4650,Matthew Davis,Flight,7,3/19/2024,4/8/2024,4/8/2024,5,8,1914.23,273.4614286
5215,5041,Thomas Mejia,p11,1,5/14/2024,8/20/2024,8/27/2024,168,24,4638.27,4638.27
5216,9590,Christine Juarez,Flight,1,1/10/2024,1/30/2024,1/30/2024,11,6,1097.77,1097.77
5217,5039,Brian Carroll,h52,1,5/24/2024,5/30/2024,6/4/2024,130,12,2730,2730
5218,3354,Joseph King,h57,6,6/10/2024,6/14/2024,6/18/2024,98,4,26460,4410
5219,8066,James Weber,Flight,8,5/21/2024,6/6/2024,6/6/2024,3,1,1751.44,218.93
5220,3902,John Morrison,h50,1,5/7/2024,5/11/2024,5/17/2024,152,15,1976,1976
5221,7378,Nicole Maxwell,Train,1,1/18/2024,2/24/2024,2/25/2024,24,15,1007.63,1007.63
5222,2521,Angela Mendez,Flight,8,1/3/2024,1/19/2024,1/19/2024,8,30,661.57,82.69625
5223,9483,Jeanne Green,Train,7,6/8/2024,7/27/2024,7/28/2024,41,10,332.31,47.47285714
5224,4056,Jerry Anderson,Flight,1,5/13/2024,5/29/2024,5/29/2024,8,18,1073.38,1073.38
5225,1634,Alfred Clark,Train,1,6/25/2024,8/20/2024,8/22/2024,69,29,591.24,591.24
5226,7691,Matthew Bryant,p2,1,5/26/2024,7/25/2024,7/28/2024,72,2,810.52,810.52
5227,5529,Janet Turner,Train,4,1/24/2024,3/14/2024,3/14/2024,19,12,266.19,66.5475
5228,2182,Christine Baldwin,Train,1,6/11/2024,7/18/2024,7/18/2024,14,11,1906.89,1906.89
5229,5487,Justin Barron,Flight,8,6/27/2024,7/17/2024,7/17/2024,8,12,880.51,110.06375
5230,1426,Blake Phillips,Train,1,5/5/2024,6/4/2024,6/5/2024,39,15,1769.19,1769.19
5231,7645,Jennifer Jenkins,Flight,1,4/1/2024,4/18/2024,4/18/2024,12,16,353.96,353.96
5232,1504,Carla King,p8,7,3/23/2024,9/2/2024,9/11/2024,216,11,21820.05,3117.15
5233,8722,Amy Young,Flight,1,6/25/2024,7/13/2024,7/13/2024,4,23,1883.4,1883.4
5234,5000,Derek Owens,Train,1,2/20/2024,4/10/2024,4/10/2024,17,5,1179,1179
5235,2841,Tamara Odonnell,Train,1,1/8/2024,2/19/2024,2/19/2024,23,29,907.84,907.84
5236,2563,Diana Brown,p8,7,5/8/2024,9/5/2024,9/14/2024,216,11,21820.05,3117.15
5237,3589,Rachel Silva,Train,6,3/8/2024,4/21/2024,4/22/2024,25,12,972.35,162.0583333
5238,8909,Christopher Tucker,h51,3,4/16/2024,4/25/2024,4/27/2024,49,16,5439,1813
5239,9634,Miguel Rodriguez,Train,2,2/2/2024,3/23/2024,3/24/2024,45,26,350.57,175.285
5240,5003,Jessica Thomas,h41,8,1/10/2024,1/20/2024,1/25/2024,127,14,45720,5715
5241,4610,Laura Mccann,h32,4,6/11/2024,6/17/2024,6/23/2024,156,12,20592,5148
5242,9361,Troy Carter,Flight,1,5/29/2024,6/15/2024,6/15/2024,10,7,112.85,112.85
5243,4556,Brian Taylor DDS,h54,1,3/22/2024,3/25/2024,3/29/2024,102,7,3264,3264
5244,3132,Sean Carlson,h61,8,6/16/2024,6/19/2024,6/24/2024,131,2,10480,1310
5245,1689,Karen Tucker,Train,1,6/2/2024,7/4/2024,7/4/2024,14,13,1769.54,1769.54
5246,9442,Meagan Oneal,Flight,3,6/20/2024,7/9/2024,7/9/2024,8,21,899.31,299.77
5247,8546,Alan Mccarty,Train,8,6/22/2024,8/12/2024,8/12/2024,8,19,1421.33,177.66625
5248,9386,Jeremy Johnson,Train,4,4/8/2024,5/12/2024,5/14/2024,68,19,1914.49,478.6225
5249,8960,Olivia Lopez,h21,1,6/29/2024,7/2/2024,7/6/2024,98,3,2058,2058
5250,2260,Ronald Henderson,Flight,7,1/28/2024,2/14/2024,2/14/2024,8,19,167.73,23.96142857
5251,9684,Maria Kirby,Train,8,4/17/2024,6/14/2024,6/16/2024,71,27,306.48,38.31
5252,5590,Scott Reilly,Flight,8,6/20/2024,7/7/2024,7/7/2024,9,5,1500.31,187.53875
5253,7903,Kathleen Bradley,h50,6,5/21/2024,5/30/2024,6/2/2024,83,15,6474,1079
5254,4275,Larry Wilson,Train,7,1/12/2024,2/14/2024,2/14/2024,4,24,1947.62,278.2314286
5255,5225,Karen Scott,h44,1,6/30/2024,7/7/2024,7/13/2024,148,6,2960,2960
5256,2986,Olivia Sullivan,Train,5,2/1/2024,3/4/2024,3/5/2024,40,22,1594.68,318.936
5257,9938,Kristine Castro,h41,1,6/30/2024,7/7/2024,7/14/2024,178,14,8010,8010
5258,4460,Phillip Giles,h2,1,4/27/2024,5/1/2024,5/2/2024,28,24,616,616
5259,3797,Dennis Reed,Flight,1,6/3/2024,6/22/2024,6/22/2024,4,21,853.11,853.11
5260,4094,Peter Hunter,h5,1,6/21/2024,6/25/2024,7/2/2024,178,28,3026,3026
5261,8502,Jennifer Davidson,Train,6,3/16/2024,5/1/2024,5/3/2024,66,20,220,36.66666667
5262,2254,Carl Morton Jr.,Train,2,4/3/2024,5/13/2024,5/14/2024,27,19,604.32,302.16
5263,7211,Janet Robertson,p9,1,3/28/2024,7/31/2024,8/2/2024,48,3,933.9,933.9
5264,1509,Denise Phillips,h28,6,5/26/2024,6/2/2024,6/5/2024,82,23,14268,2378
5265,2325,Lisa Schwartz,Train,8,1/3/2024,3/1/2024,3/3/2024,58,28,1504.1,188.0125
5266,6656,Corey Anderson,p7,1,5/11/2024,10/3/2024,10/6/2024,72,24,2162.5,2162.5
5267,6810,Charles Arnold,p14,1,3/2/2024,6/30/2024,7/5/2024,120,25,4230.89,4230.89
5268,8408,Kelly Patel,p27,1,2/20/2024,8/13/2024,8/19/2024,144,27,3975.57,3975.57
5269,7119,Gabrielle Booth,Train,1,1/3/2024,2/14/2024,2/14/2024,22,16,1427.28,1427.28
5270,8668,Dr. Raymond Rice DDS,p3,5,6/12/2024,11/24/2024,12/1/2024,168,11,13463.6,2692.72
5271,9751,Leslie Sanchez,Flight,5,6/22/2024,7/8/2024,7/8/2024,8,6,1466.69,293.338
5272,6783,Sherri Herman,p11,1,1/13/2024,5/28/2024,6/4/2024,168,24,4638.27,4638.27
5273,6156,Shannon Fisher,h29,1,2/17/2024,2/25/2024,2/26/2024,30,22,900,900
5274,7248,Derek Gross,Flight,1,6/1/2024,6/16/2024,6/16/2024,8,26,360.24,360.24
5275,7880,Kelly Morrison,h61,2,5/18/2024,5/22/2024,5/25/2024,78,2,1560,780
5276,5067,Amanda Guerra,Train,6,2/11/2024,3/19/2024,3/19/2024,20,1,1724.81,287.4683333
5277,8467,Regina Black,Train,1,5/28/2024,7/18/2024,7/18/2024,22,20,1256.53,1256.53
5278,7060,William Lowery,p14,1,3/12/2024,8/16/2024,8/21/2024,120,25,4230.89,4230.89
5279,3051,Robin Curtis,p29,1,4/25/2024,7/25/2024,7/30/2024,120,23,826.33,826.33
5280,6335,Kimberly Ward,p11,1,6/25/2024,10/25/2024,11/1/2024,168,24,4638.27,4638.27
5281,6708,Mary Lee,Flight,3,4/11/2024,5/1/2024,5/1/2024,12,26,482.09,160.6966667
5282,3067,Joshua Weeks,h39,1,4/6/2024,4/10/2024,4/12/2024,57,25,684,684
5283,1912,Joshua Gay,Train,1,1/11/2024,2/19/2024,2/19/2024,14,17,273.18,273.18
5284,7485,Justin Meyer,p6,5,4/8/2024,6/29/2024,7/7/2024,192,28,17488.65,3497.73
5285,7796,Benjamin Jones,p20,1,4/5/2024,9/9/2024,9/15/2024,144,11,2104.8,2104.8
5286,8056,Joanna Thompson,Train,1,6/22/2024,7/22/2024,7/23/2024,44,8,1142.07,1142.07
5287,9497,Tamara Ball,Flight,3,2/26/2024,3/17/2024,3/17/2024,9,22,458.36,152.7866667
5288,9315,Erin Adams,p9,1,2/15/2024,4/30/2024,5/2/2024,48,3,933.9,933.9
5289,4734,Krystal Curtis,h52,1,5/17/2024,5/20/2024,5/23/2024,78,12,1638,1638
5290,4671,Mr. Robert Morales,h55,4,6/19/2024,6/28/2024,7/5/2024,180,24,7200,1800
5291,6888,Bradley Burns,Flight,3,5/22/2024,6/9/2024,6/9/2024,4,2,1891.52,630.5066667
5292,5631,Javier Morrison,h24,3,1/28/2024,1/30/2024,1/31/2024,27,29,1134,378
5293,8095,Michael Fisher,Flight,8,6/23/2024,7/8/2024,7/8/2024,6,3,990.66,123.8325
5294,7446,Tracey Armstrong,h63,1,1/23/2024,1/25/2024,1/29/2024,107,2,5243,5243
5295,8499,John Newton,h46,5,5/20/2024,5/23/2024,5/29/2024,147,8,8820,1764
5296,3253,Christopher Brooks,h51,1,2/1/2024,2/11/2024,2/14/2024,76,16,2812,2812
5297,9184,Chase Howard,h40,1,2/25/2024,3/1/2024,3/4/2024,82,21,1148,1148
5298,4572,Michael Greene,p3,1,4/3/2024,7/28/2024,8/4/2024,168,11,2692.72,2692.72
5299,4332,Rodney Rios,Train,1,4/23/2024,6/14/2024,6/14/2024,16,5,878.19,878.19
5300,9785,Bethany Anderson,Flight,1,1/9/2024,1/29/2024,1/29/2024,2,6,302.35,302.35
5301,6569,Julie Castro,p30,6,1/9/2024,5/2/2024,5/6/2024,96,4,13410.24,2235.04
5302,1028,Joseph Roberts,Train,1,6/26/2024,8/18/2024,8/20/2024,63,1,670.66,670.66
5303,3080,Amy Peters,Train,5,6/15/2024,8/14/2024,8/16/2024,48,15,1365.97,273.194
5304,8944,Melissa Simmons,Flight,1,3/12/2024,3/30/2024,3/30/2024,4,13,1487.38,1487.38
5305,7349,William Chavez,h24,1,4/23/2024,4/26/2024,4/28/2024,58,29,812,812
5306,2082,Wanda Park,p13,4,2/21/2024,6/17/2024,6/21/2024,96,8,10757.24,2689.31
5307,7862,Jamie Nguyen,Flight,2,3/3/2024,3/21/2024,3/21/2024,4,2,1652.54,826.27
5308,4756,Bonnie Collins,Train,1,6/25/2024,8/9/2024,8/9/2024,22,17,1481.67,1481.67
5309,9636,Phillip Ortiz,Train,1,5/6/2024,7/5/2024,7/8/2024,72,21,1072.42,1072.42
5310,1730,Kristen Gomez,p8,8,5/14/2024,8/12/2024,8/21/2024,216,11,24937.2,3117.15
5311,2317,Dr. Michelle Taylor,Flight,1,6/5/2024,6/25/2024,6/25/2024,4,23,219.04,219.04
5312,6981,David Larsen,p22,2,4/23/2024,6/25/2024,7/5/2024,240,23,6479.04,3239.52
5313,7963,Brianna Ellis,Train,5,4/28/2024,6/13/2024,6/15/2024,52,23,298.18,59.636
5314,6913,Rebecca Johnson,p29,1,5/29/2024,8/18/2024,8/23/2024,120,23,826.33,826.33
5315,6245,James Chavez,Train,5,1/29/2024,3/10/2024,3/10/2024,2,27,1869.54,373.908
5316,4501,Randall Davis,Flight,1,2/28/2024,3/18/2024,3/18/2024,8,25,1155.97,1155.97
5317,8521,Karen Collins,p30,1,3/12/2024,6/13/2024,6/17/2024,96,4,2235.04,2235.04
5318,8772,Benjamin Fernandez,p24,5,3/15/2024,6/4/2024,6/6/2024,48,30,6586.95,1317.39
5319,4942,Justin Wise,Flight,1,2/11/2024,3/1/2024,3/1/2024,7,13,1331.01,1331.01
5320,4266,Joseph Campbell,Train,1,1/7/2024,2/9/2024,2/10/2024,32,12,1608.84,1608.84
5321,8139,Wesley Lowery,h5,2,3/28/2024,4/7/2024,4/8/2024,30,28,1020,510
5322,5870,Michael Tucker,p11,2,6/23/2024,10/6/2024,10/13/2024,168,24,9276.54,4638.27
5323,9417,Kimberly Parker,h30,4,6/12/2024,6/16/2024,6/22/2024,146,30,28616,7154
5324,6079,Ricardo Avila,p17,1,2/7/2024,5/18/2024,5/26/2024,192,29,4956.67,4956.67
5325,8661,Timothy Reynolds,Train,1,2/5/2024,3/16/2024,3/17/2024,33,11,1270.7,1270.7
5326,5265,Kevin Holmes,h62,1,1/15/2024,1/17/2024,1/21/2024,102,5,1122,1122
5327,9932,Dr. Thomas Morgan,p21,1,4/16/2024,8/28/2024,9/5/2024,192,24,4466.67,4466.67
5328,6348,Duane Horton,h14,1,6/2/2024,6/10/2024,6/15/2024,124,10,2852,2852
5329,2805,Karen Aguilar PhD,Train,2,5/4/2024,6/25/2024,6/26/2024,30,4,1294.54,647.27
5330,1290,Nicole Garcia,Train,4,4/7/2024,5/25/2024,5/27/2024,65,6,1434.81,358.7025
